question,options,answer,explanation,topic,difficulty,chapter
"What is a fundamental property of a minimum spanning tree (MST) T of a graph G, compared to any other spanning tree T' of G, where W(T) represents the total weight of the tree?","[""W(T) ≥ W(T')"", ""W(T) = W(T')"", ""W(T) < W(T')"", ""W(T) > 2 * W(T')""]",C,The minimum spanning tree has the smallest total weight among all possible spanning trees.,"Minimum spanning trees (Prim’s, Kruskal’s and Round-Robin algorithms)",Medium,7.2
"In Kruskal's algorithm for finding a minimum spanning tree, what is the criterion used to select edges sequentially?","['Decreasing edge weights, avoiding cycles', 'Increasing edge weights, avoiding cycles', 'Random selection of edges', 'Decreasing edge weights, allowing cycles']",B,"Kruskal's algorithm selects edges in increasing order of weight, ensuring no cycles are formed.","Minimum spanning trees (Prim’s, Kruskal’s and Round-Robin algorithms)",Medium,7.2
How many edges are selected in Kruskal's algorithm for a graph with 'n' vertices to form a minimum spanning tree?,"['n', 'n-1', 'n+1', 'n^2']",B,A tree with n vertices has n-1 edges.,"Minimum spanning trees (Prim’s, Kruskal’s and Round-Robin algorithms)",Easy,7.2
The Round Robin algorithm for finding a minimum spanning tree is particularly efficient under which condition?,"['When the number of vertices is very large.', 'When the number of edges is very high.', 'When the graph is complete.', 'When the number of edges is low.']",D,The passage explicitly states that the Round Robin algorithm performs better with fewer edges.,"Minimum spanning trees (Prim’s, Kruskal’s and Round-Robin algorithms)",Easy,7.2
Which of the following is NOT a common algorithm used to find a minimum spanning tree?,"[""Prim's algorithm"", ""Dijkstra's algorithm"", ""Kruskal's algorithm"", 'Round-Robin algorithm']",B,"Dijkstra's algorithm is used for finding the shortest path, not a minimum spanning tree.","Minimum spanning trees (Prim’s, Kruskal’s and Round-Robin algorithms)",Medium,7.2
What is the primary goal of a shortest-path algorithm when applied to a network of computers and communication links?,"['Determine the fastest route for a single data packet.', 'Identify the cheapest way to transmit data between computers.', 'Find the most reliable connection between two computers.', 'Optimize the overall network bandwidth.']",B,"The passage explicitly states that shortest-path algorithms can be used to find ""the cheapest way to send electronic news, data from one computer to a set of other computers,"" where costs represent communication costs and delays.","Shortest-path algorithm (Greedy algorithm, and Dijkstra’s Algorithm)",Easy,7.2
"In Dijkstra's algorithm, what is the initial value of the distance (dv) from the source vertex (s) to all other vertices (v)?","['0', '1', '-1', 'Infinity']",D,"The algorithm description clearly states that initially, the distance from the source vertex to all other vertices is set to infinity, except for the source itself which is 0.","Shortest-path algorithm (Greedy algorithm, and Dijkstra’s Algorithm)",Medium,7.2
Which type of shortest path problem involves finding the shortest path between all pairs of vertices in a graph?,"['Single path', 'Single source', 'All pairs', 'Multiple source']",C,"The passage explicitly mentions three types of shortest path problems, one of which is ""All pairs: Find the shortest path from all pair of vertices.""","Shortest-path algorithm (Greedy algorithm, and Dijkstra’s Algorithm)",Easy,7.2
"In Dijkstra's algorithm, which vertices are considered for selection in each iteration?","['Vertices with the largest known distance.', 'Vertices with the smallest unknown distance.', 'Vertices adjacent to the source vertex.', 'Vertices with the largest degree.']",B,"The algorithm states that in each iteration, a vertex ""v, which has the smallest dv among all the unknown vertices"" is selected.","Shortest-path algorithm (Greedy algorithm, and Dijkstra’s Algorithm)",Medium,7.2
What characterizes a greedy algorithm in the context of optimization problems?,"['It always finds the globally optimal solution.', 'It considers all possible solutions before making a decision.', 'It makes locally optimal choices at each step.', 'It requires extensive computational resources.']",C,"The passage defines a greedy algorithm as ""One of the simplest approaches that often leads to a solution of an optimization problem,"" implying that it makes decisions based on local optimality without necessarily considering the global picture.","Shortest-path algorithm (Greedy algorithm, and Dijkstra’s Algorithm)",Easy,7.2
