question,options,answer,explanation,topic,difficulty,chapter
What is a necessary condition for a directed graph to have a topological ordering?,"['The graph must be connected.', 'The graph must be weighted.', 'The graph must be acyclic (contain no cycles).', 'The graph must be complete.']",C,A directed graph must be acyclic (contain no cycles) to have a topological ordering.  The presence of a cycle would create a circular dependency that cannot be resolved linearly.,"Topological sorting (Depth first, Breadth first topological sorting)",Medium,7.2
Which algorithm is mentioned as being particularly efficient when the number of edges in a graph is low?,"[""Prim's Algorithm"", ""Kruskal's Algorithm"", 'Round Robin Algorithm', ""Dijkstra's Algorithm""]",C,The passage explicitly states that the Round Robin Algorithm offers better performance with fewer edges.,"Minimum spanning trees (Prim’s, Kruskal’s and Round-Robin algorithms)",Easy,7.2
What is the relationship between the weight of a minimum spanning tree (T) and the weight of any other spanning tree (T') of the same graph G?,"[""W(T) > W(T')"", ""W(T) = W(T')"", ""W(T) < W(T')"", ""W(T) ≥ W(T')""]",D,The passage states that the weight of the minimum spanning tree is less than or equal to the weight of any other spanning tree.,"Minimum spanning trees (Prim’s, Kruskal’s and Round-Robin algorithms)",Medium,7.2
"In Kruskal's algorithm, what is the maximum number of edges selected to form the minimum spanning tree of a graph with 'n' vertices?","['n', 'n-1', 'n+1', 'n/2']",B,Kruskal's algorithm selects n-1 edges to form a minimum spanning tree in a graph with n vertices.  A tree with n vertices always has n-1 edges.,"Minimum spanning trees (Prim’s, Kruskal’s and Round-Robin algorithms)",Easy,7.2
The first step in Kruskal's algorithm involves:,"['Randomly selecting edges.', 'Selecting edges in decreasing order of weight.', 'Listing all edges in increasing order of weight.', ' Creating a cycle in the graph.']",C,The passage clearly states that the first step in Kruskal's algorithm is to list all edges in increasing order of weight.,"Minimum spanning trees (Prim’s, Kruskal’s and Round-Robin algorithms)",Easy,7.2
What is the key criterion for selecting edges during the iterative process of Kruskal's algorithm?,"['The edge must be the longest available.', ' The edge must create a cycle.', 'The edge must not create a cycle.', 'The edge must connect vertices of maximum degree.']",C,Kruskal's algorithm explicitly avoids creating cycles while building the minimum spanning tree.,"Minimum spanning trees (Prim’s, Kruskal’s and Round-Robin algorithms)",Medium,7.2
What is the primary goal of a single-source shortest path algorithm?,"['Find the shortest path between all pairs of vertices in a graph.', 'Find the shortest path from a single starting vertex to all other vertices in a graph.', 'Find the shortest path between two specific vertices in a graph.', 'Determine the total weight of all edges in a graph.']",B,A single-source shortest path algorithm aims to find the shortest path from one designated starting vertex to every other reachable vertex within the graph.,"Shortest-path algorithm (Greedy algorithm, and Dijkstra’s Algorithm)",Easy,7.2
"In Dijkstra's algorithm, what initial value is assigned to the distance (dv) from the source vertex (s) to all other vertices (v)?","['0', '1', '-1', 'Infinity']",D,"Initially, the distance from the source to all other vertices is assumed to be infinitely large, except for the source itself, which has a distance of 0.","Shortest-path algorithm (Greedy algorithm, and Dijkstra’s Algorithm)",Medium,7.2
Which type of shortest path problem seeks to find the shortest path between every pair of vertices in a graph?,"['Single path', 'Single source', 'All pairs', 'None of the above']",C,"The ""all pairs"" shortest path problem aims to identify the shortest paths between all possible combinations of vertices within the graph.","Shortest-path algorithm (Greedy algorithm, and Dijkstra’s Algorithm)",Easy,7.2
What characteristic best describes a greedy algorithm?,"['It always finds the optimal solution.', 'It considers all possible paths before selecting the best one.', 'It makes locally optimal choices at each step.', 'It is computationally very expensive.']",C,"Greedy algorithms make the best choice available at each step, without considering the overall optimal solution.  This often, but not always, leads to a good solution.","Shortest-path algorithm (Greedy algorithm, and Dijkstra’s Algorithm)",Medium,7.2
"In Dijkstra's algorithm,  a vertex is marked as ""known"" after which step?","['It is initially selected.', ""It's distance from the source is calculated."", 'It has the smallest distance among unknown vertices and is selected.', 'All its adjacent vertices are explored.']",C,A vertex is marked as known only after it has been selected as the vertex with the smallest distance among all the unknown vertices.,"Shortest-path algorithm (Greedy algorithm, and Dijkstra’s Algorithm)",Medium,7.2
